Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ServiceRequest-example26-referralprescription-nursing-other.json	2134	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	0	0	0	1
fsh-generated/resources/ServiceRequest-example32-referralprescription-nursing-chronical-psychiatric.json	2187	2	0	0	0	0	0	0	1	130	0	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-referralprescription-nursing-example2-digestive-system-care.json	2065	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-referralprescription-nursing-example3-compression-therapy.json	2195	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-referralprescription-nursing-example5-digestive-system-care.json	2029	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-referralprescription-nursing-example6-compression-therapy.json	2027	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-uc5a-1.json	2486	1	0	0	0	0	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh222p12-1.json	2012	1	0	0	0	0	0	0	1	131	0	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh222p12-2.json	2000	2	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh222p12-3.json	2133	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh241p110-1.json	1728	1	0	0	1	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh241p111-1.json	1723	1	0	0	0	0	0	0	1	130	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh241p15-1.json	2296	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh241p16-1.json	2520	1	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh241p17-1.json	2649	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	85	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh241p18-1.json	2452	2	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-ucgh241p19-1.json	2369	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-BeModelAnnex81.json	8446	2	0	8	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	98	518	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-BeModelAssignment.json	7056	2	0	12	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	85	191	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-BeModelNursingPrescription.json	3477	1	0	17	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	56	166	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-BeModelOrganisationClaim.json	3690	1	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	38	104	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-BeModelRadiologyPrescription.json	7251	2	0	10	0	0	0	0	0	9	0	0	1	0	0	0	0	1	0	0	0	80	181	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-BeModelReferralPrescription.json	9612	3	0	1	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	89	140	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-BeModelTreatmentStatus.json	3627	1	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	36	89	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-be-annex-81.json	10726	4	0	77	0	0	0	0	1	68	0	0	0	0	0	0	0	1	0	0	0	340	1172	0	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-be-ext-feedback-to-prescriber.json	2092	1	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	35	142	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-be-ext-latest-end-date.json	1449	1	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	121	0	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-be-ext-performer-type.json	1499	1	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	128	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-pss-info.json	1463	1	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	28	153	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-recorded-date.json	1413	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	28	120	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-be-ext-relevant-info.json	3406	2	0	14	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	90	214	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-be-ext-request-device.json	2735	1	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	65	165	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-be-ext-request-priority-reason.json	1364	1	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	104	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-urgency-justification.json	1314	1	0	3	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	29	79	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-validity-period.json	1484	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	79	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-imaging-attention-conditions-response.json	1613	1	0	18	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	90	228	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-be-organization-task.json	3699	1	0	58	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	160	368	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-be-performer-task.json	4764	2	0	39	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	171	352	0	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-be-referral-servicerequest-diagnosticimaging.json	10846	2	0	101	0	0	0	0	1	115	0	0	0	0	0	0	0	1	0	0	0	378	688	0	0	0	0	17	0	2
fsh-generated/resources/StructureDefinition-be-referral-servicerequest-nursing.json	8095	2	0	39	0	0	0	0	0	41	0	0	1	0	0	0	0	1	0	0	0	339	990	0	0	1	0	16	0	1
fsh-generated/resources/StructureDefinition-be-referral-servicerequest.json	11400	3	0	3	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	0	278	629	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-be-referral-task.json	3280	1	0	23	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	156	582	0	0	0	0	7	0	0
fsh-generated/resources/Task-example01-care02-colon-cleansing-performer-task.json	526	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	23	0	0	0	0	0	0	0
fsh-generated/resources/Task-example01-care02-colon-cleansing-referral-task.json	346	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
fsh-generated/resources/Task-performer-task-1-uc5a-1.json	603	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
fsh-generated/resources/Task-referral-task-uc5a-1.json	377	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0
fsh-generated/resources/Task-referral-task.json	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0
fsh-generated/resources/Task-ucgh222p12-1-2-1.json	576	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0
fsh-generated/resources/Task-ucgh222p12-1-2.json	297	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
fsh-generated/resources/Task-ucgh222p12-2-2-1.json	576	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0
fsh-generated/resources/Task-ucgh222p12-2-2-2.json	564	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0
fsh-generated/resources/Task-ucgh222p12-2-2.json	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-annex-81-reason-code.json	2576	1	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	11	347	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-annex81-status-reason.json	528	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	48	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-bodysite-nursing.json	4293	1	0	0	0	0	0	0	1	339	0	0	0	0	0	0	0	0	0	0	0	16	348	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-imaging-modality.json	537	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	42	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-imaging-priority.json	506	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	42	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-implant-type.json	502	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-performer-task-status-reason.json	1081	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	47	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-prescription-status-reason.json	563	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-referral-category.json	8038	2	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	14	82	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-request-intent.json	627	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6	39	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-request-note-type.json	2265	1	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	8	172	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-be-vs-request-track.json	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	35	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-requested-services-nurse-detail.json	5633	1	0	0	0	0	0	0	1	175	0	0	0	0	0	0	0	0	0	0	0	22	329	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-requested-services-nurse.json	4467	1	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	18	184	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-task-intent.json	638	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-treatment-status-reason.json	577	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	31	0	0	0	0	1	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2134	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	7467	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/changes.md	252	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/guidance.md	11687	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/index.md	4004	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.xml	1793	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	46	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/readme.md	39	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	70658	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	0	0	0	0	0	0	0
