Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-BeModelReferralPrescription.json	9288	1	0	1	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	78	222	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-BeModelTreatmentStatus.json	3259	1	0	15	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	33	194	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-annex-81.json	12155	3	0	131	0	0	0	0	1	250	0	0	0	0	0	0	0	1	0	0	0	336	1448	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-be-ext-codeable-concept.json	1359	0	0	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	30	191	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-feedback-to-prescriber.json	2103	1	0	9	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	35	173	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-be-ext-latest-end-date.json	1460	1	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	134	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-performer-type.json	1510	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	32	117	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-pss-info.json	1474	1	0	21	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	105	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-radiology-supporting-info-role.json	1453	0	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	31	106	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-relevant-info.json	3417	1	0	39	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	87	170	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-be-ext-string-date.json	1241	1	0	16	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	101	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-be-ext-urgency-justification.json	1193	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	29	137	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-ext-validity-period.json	1495	1	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	51	109	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-be-imaging-attention-conditions-response.json	1110	1	0	35	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	89	193	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-be-organization-task.json	3717	1	0	89	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	169	358	0	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-be-performer-task.json	4010	1	0	38	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	166	331	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-be-referral-servicerequest-diagnosticimaging.json	12631	4	0	123	1	0	0	0	0	51	0	0	0	0	0	0	0	2	0	0	0	443	1048	0	0	0	0	15	0	2
fsh-generated/resources/StructureDefinition-be-referral-servicerequest-nursing.json	7323	3	0	50	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	0	327	1003	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-be-referral-servicerequest.json	14991	4	0	3	0	0	0	0	1	40	0	0	1	0	0	0	0	1	0	0	0	328	731	0	0	1	0	10	0	1
fsh-generated/resources/StructureDefinition-be-referral-task.json	3162	1	0	30	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	156	461	0	0	0	0	5	0	1
fsh-generated/resources/Task-example-referral-task.json	329	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-annex81-care-requested.json	929	1	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	8	325	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-annex81-medical-problem.json	1449	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	8	206	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-annex81-nursing-diagnosis.json	1841	1	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	8	207	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-annex81-status-reason.json	539	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-annex81-technical-type.json	664	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	42	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-body-site.json	6886	1	0	0	0	0	0	0	1	307	0	0	0	0	0	0	0	0	0	0	0	20	396	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-body-topography.json	2781	1	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	12	201	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-categories-of-care.json	1060	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	8	188	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-diabetes-education-identifier.json	1507	1	0	0	0	0	0	0	1	148	0	0	0	0	0	0	0	0	0	0	0	9	189	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-diagnostic-imaging-indication.json	124865	11	0	0	0	0	0	0	8	1894	0	0	0	0	0	0	0	1	0	0	0	281	523	0	0	0	0	12	0	1
fsh-generated/resources/ValueSet-be-vs-diagnostic-imaging-procedure.json	50513	4	0	0	0	0	0	0	3	513	0	0	0	0	0	0	0	0	0	0	0	123	1076	0	0	0	0	4	0	0
fsh-generated/resources/ValueSet-be-vs-education-type-with-trajectory.json	1378	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-education-type-without-trajectory.json	1025	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	42	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-educator-type.json	996	1	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	10	180	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-glycemia-measurement-time.json	554	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6	33	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-imaging-modality.json	522	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	34	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-imaging-priority.json	610	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	40	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-implant-type.json	1702	1	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	9	44	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-note-type.json	510	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	39	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-nursing-care-requested.json	1908	1	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	10	177	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-nursing-prescription-technical-type.json	1524	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	30	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-parameter-type.json	2493	1	0	0	0	0	0	0	1	149	0	0	0	0	0	0	0	0	0	0	0	10	185	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-prescription-status-reason.json	560	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	30	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-prescription-type.json	597	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	32	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-pss-indication.json	527	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	186	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-radiology-supporting-info-role.json	641	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	31	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-request-intent.json	1269	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-request-track.json	561	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	109	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-sample-substance-type.json	1620	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	9	178	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-session-type-extended.json	577	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6	36	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-be-vs-session-type.json	677	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-task-intent.json	643	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	38	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-be-vs-treatment-status-reason.json	588	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	6	36	0	0	0	0	0	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1317	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	5640	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/changes.md	253	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/guidance.md	11687	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/index.md	4458	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.xml	1811	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	1	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	46	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/images/readme.md	39	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	52155	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	0	0	0	0	0	0	0
